"LUI","combo"
1,"Tar_off.Lol_per.Bro_hor.Gal_mol.Car_hir"
1,"Tar_off.Lol_per.Bro_hor.Hol_lan.Car_hir"
1,"Tar_off.Lol_per.Pla_lan.Gal_mol.Hol_lan"
1,"Tar_off.Lol_per.Pla_lan.Gal_mol.Car_hir"
1,"Tar_off.Lol_per.Pla_lan.Hol_lan.Car_hir"
1,"Tar_off.Lol_per.Her_sph.Gal_mol.Hol_lan"
1,"Tar_off.Lol_per.Her_sph.Hol_lan.Car_hir"
1,"Tar_off.Lol_per.Gal_mol.Hol_lan.Hel_pub"
1,"Tar_off.Lol_per.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Arr_ela.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Fes_rub.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Fes_pra.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Ran_rep.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Bro_hor.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Pla_lan.Gal_mol.Hol_lan.Car_hir"
1,"Tar_off.Her_sph.Gal_mol.Hol_lan.Car_hir"
1,"Lol_per.Fes_rub.Gal_mol.Hol_lan.Car_hir"
1,"Lol_per.Bro_hor.Gal_mol.Hol_lan.Car_hir"
1,"Lol_per.Pla_lan.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_tri.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.25,"Poa_tri.Tar_off.Lol_per.Tri_fla.Her_sph"
1.25,"Poa_tri.Tar_off.Lol_per.Tri_fla.Gal_mol"
1.25,"Poa_tri.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.25,"Poa_tri.Tar_off.Lol_per.Ely_rep.Her_sph"
1.25,"Poa_tri.Tar_off.Lol_per.Ely_rep.Gal_mol"
1.25,"Poa_tri.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.25,"Poa_tri.Tar_off.Lol_per.Ely_rep.Car_hir"
1.25,"Poa_tri.Tar_off.Lol_per.Her_sph.Gal_mol"
1.25,"Poa_tri.Tar_off.Lol_per.Her_sph.Hol_lan"
1.25,"Poa_tri.Tar_off.Lol_per.Her_sph.Car_hir"
1.25,"Poa_tri.Tar_off.Lol_per.Gal_mol.Hol_lan"
1.25,"Poa_tri.Tar_off.Lol_per.Hol_lan.Car_hir"
1.25,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.25,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Gal_mol"
1.25,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.25,"Poa_tri.Tar_off.Tri_fla.Her_sph.Gal_mol"
1.25,"Poa_tri.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.25,"Poa_tri.Tar_off.Tri_fla.Gal_mol.Hol_lan"
1.25,"Poa_tri.Tar_off.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_tri.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_tri.Tar_off.Ely_rep.Her_sph.Car_hir"
1.25,"Poa_tri.Tar_off.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_tri.Tar_off.Ely_rep.Gal_mol.Car_hir"
1.25,"Poa_tri.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.25,"Poa_tri.Tar_off.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_tri.Tar_off.Her_sph.Gal_mol.Car_hir"
1.25,"Poa_tri.Tar_off.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_tri.Tar_off.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Poa_tri.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Poa_tri.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Poa_tri.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Poa_tri.Lol_per.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_tri.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_tri.Lol_per.Ely_rep.Her_sph.Car_hir"
1.25,"Poa_tri.Lol_per.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_tri.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.25,"Poa_tri.Lol_per.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_tri.Lol_per.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_tri.Tri_fla.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_tri.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_tri.Tri_fla.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_tri.Tri_fla.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_tri.Ely_rep.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_tri.Ely_rep.Her_sph.Gal_mol.Car_hir"
1.25,"Poa_tri.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_tri.Ely_rep.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_tri.Her_sph.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_pra.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.25,"Poa_pra.Tar_off.Lol_per.Tri_fla.Her_sph"
1.25,"Poa_pra.Tar_off.Lol_per.Tri_fla.Gal_mol"
1.25,"Poa_pra.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.25,"Poa_pra.Tar_off.Lol_per.Ely_rep.Her_sph"
1.25,"Poa_pra.Tar_off.Lol_per.Ely_rep.Gal_mol"
1.25,"Poa_pra.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.25,"Poa_pra.Tar_off.Lol_per.Ely_rep.Car_hir"
1.25,"Poa_pra.Tar_off.Lol_per.Her_sph.Gal_mol"
1.25,"Poa_pra.Tar_off.Lol_per.Her_sph.Hol_lan"
1.25,"Poa_pra.Tar_off.Lol_per.Her_sph.Car_hir"
1.25,"Poa_pra.Tar_off.Lol_per.Gal_mol.Hol_lan"
1.25,"Poa_pra.Tar_off.Lol_per.Gal_mol.Car_hir"
1.25,"Poa_pra.Tar_off.Lol_per.Hol_lan.Car_hir"
1.25,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.25,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Gal_mol"
1.25,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.25,"Poa_pra.Tar_off.Tri_fla.Her_sph.Gal_mol"
1.25,"Poa_pra.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.25,"Poa_pra.Tar_off.Tri_fla.Gal_mol.Hol_lan"
1.25,"Poa_pra.Tar_off.Tri_fla.Gal_mol.Car_hir"
1.25,"Poa_pra.Tar_off.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_pra.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_pra.Tar_off.Ely_rep.Her_sph.Car_hir"
1.25,"Poa_pra.Tar_off.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_pra.Tar_off.Ely_rep.Gal_mol.Car_hir"
1.25,"Poa_pra.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.25,"Poa_pra.Tar_off.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_pra.Tar_off.Her_sph.Gal_mol.Car_hir"
1.25,"Poa_pra.Tar_off.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_pra.Tar_off.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Poa_pra.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Poa_pra.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Poa_pra.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Poa_pra.Lol_per.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_pra.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_pra.Lol_per.Ely_rep.Her_sph.Car_hir"
1.25,"Poa_pra.Lol_per.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_pra.Lol_per.Ely_rep.Gal_mol.Car_hir"
1.25,"Poa_pra.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.25,"Poa_pra.Lol_per.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_pra.Lol_per.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_pra.Lol_per.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_pra.Tri_fla.Ely_rep.Her_sph.Gal_mol"
1.25,"Poa_pra.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.25,"Poa_pra.Tri_fla.Ely_rep.Gal_mol.Hol_lan"
1.25,"Poa_pra.Tri_fla.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_pra.Ely_rep.Her_sph.Gal_mol.Hol_lan"
1.25,"Poa_pra.Ely_rep.Her_sph.Gal_mol.Car_hir"
1.25,"Poa_pra.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.25,"Poa_pra.Ely_rep.Gal_mol.Hol_lan.Car_hir"
1.25,"Poa_pra.Her_sph.Gal_mol.Hol_lan.Car_hir"
1.25,"Alo_pra.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.25,"Alo_pra.Tar_off.Lol_per.Tri_fla.Her_sph"
1.25,"Alo_pra.Tar_off.Lol_per.Tri_fla.Gal_mol"
1.25,"Alo_pra.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.25,"Alo_pra.Tar_off.Lol_per.Ely_rep.Her_sph"
1.25,"Alo_pra.Tar_off.Lol_per.Ely_rep.Gal_mol"
1.25,"Alo_pra.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.25,"Alo_pra.Tar_off.Lol_per.Ely_rep.Car_hir"
1.25,"Alo_pra.Tar_off.Lol_per.Her_sph.Gal_mol"
1.25,"Alo_pra.Tar_off.Lol_per.Her_sph.Hol_lan"
1.25,"Alo_pra.Tar_off.Lol_per.Her_sph.Car_hir"
1.25,"Alo_pra.Tar_off.Lol_per.Gal_mol.Hol_lan"
1.25,"Alo_pra.Tar_off.Lol_per.Hol_lan.Car_hir"
1.25,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.25,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Gal_mol"
1.25,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.25,"Alo_pra.Tar_off.Tri_fla.Her_sph.Gal_mol"
1.25,"Alo_pra.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.25,"Alo_pra.Tar_off.Tri_fla.Gal_mol.Hol_lan"
1.25,"Alo_pra.Tar_off.Ely_rep.Her_sph.Gal_mol"
1.25,"Alo_pra.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.25,"Alo_pra.Tar_off.Ely_rep.Her_sph.Car_hir"
1.25,"Alo_pra.Tar_off.Ely_rep.Gal_mol.Hol_lan"
1.25,"Alo_pra.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.25,"Alo_pra.Tar_off.Her_sph.Gal_mol.Hol_lan"
1.25,"Alo_pra.Tar_off.Her_sph.Gal_mol.Car_hir"
1.25,"Alo_pra.Tar_off.Her_sph.Hol_lan.Car_hir"
1.25,"Alo_pra.Tar_off.Gal_mol.Hol_lan.Car_hir"
1.25,"Alo_pra.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Alo_pra.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Alo_pra.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Alo_pra.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Alo_pra.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Alo_pra.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Alo_pra.Lol_per.Ely_rep.Her_sph.Gal_mol"
1.25,"Alo_pra.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.25,"Alo_pra.Lol_per.Ely_rep.Her_sph.Car_hir"
1.25,"Alo_pra.Lol_per.Ely_rep.Gal_mol.Hol_lan"
1.25,"Alo_pra.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.25,"Alo_pra.Lol_per.Her_sph.Gal_mol.Hol_lan"
1.25,"Alo_pra.Lol_per.Her_sph.Hol_lan.Car_hir"
1.25,"Alo_pra.Tri_fla.Ely_rep.Her_sph.Gal_mol"
1.25,"Alo_pra.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.25,"Alo_pra.Tri_fla.Ely_rep.Gal_mol.Hol_lan"
1.25,"Alo_pra.Tri_fla.Her_sph.Gal_mol.Hol_lan"
1.25,"Alo_pra.Ely_rep.Her_sph.Gal_mol.Hol_lan"
1.25,"Alo_pra.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.25,"Alo_pra.Her_sph.Gal_mol.Hol_lan.Car_hir"
1.25,"Dac_glo.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.25,"Dac_glo.Tar_off.Lol_per.Tri_fla.Her_sph"
1.25,"Dac_glo.Tar_off.Lol_per.Tri_fla.Gal_mol"
1.25,"Dac_glo.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.25,"Dac_glo.Tar_off.Lol_per.Ely_rep.Her_sph"
1.25,"Dac_glo.Tar_off.Lol_per.Ely_rep.Gal_mol"
1.25,"Dac_glo.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.25,"Dac_glo.Tar_off.Lol_per.Ely_rep.Car_hir"
1.25,"Dac_glo.Tar_off.Lol_per.Her_sph.Gal_mol"
1.25,"Dac_glo.Tar_off.Lol_per.Her_sph.Hol_lan"
1.25,"Dac_glo.Tar_off.Lol_per.Her_sph.Car_hir"
1.25,"Dac_glo.Tar_off.Lol_per.Gal_mol.Hol_lan"
1.25,"Dac_glo.Tar_off.Lol_per.Gal_mol.Car_hir"
1.25,"Dac_glo.Tar_off.Lol_per.Hol_lan.Car_hir"
1.25,"Dac_glo.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.25,"Dac_glo.Tar_off.Tri_fla.Ely_rep.Gal_mol"
1.25,"Dac_glo.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.25,"Dac_glo.Tar_off.Tri_fla.Her_sph.Gal_mol"
1.25,"Dac_glo.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.25,"Dac_glo.Tar_off.Tri_fla.Gal_mol.Hol_lan"
1.25,"Dac_glo.Tar_off.Tri_fla.Gal_mol.Car_hir"
1.25,"Dac_glo.Tar_off.Ely_rep.Her_sph.Gal_mol"
1.25,"Dac_glo.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.25,"Dac_glo.Tar_off.Ely_rep.Her_sph.Car_hir"
1.25,"Dac_glo.Tar_off.Ely_rep.Gal_mol.Hol_lan"
1.25,"Dac_glo.Tar_off.Ely_rep.Gal_mol.Car_hir"
1.25,"Dac_glo.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.25,"Dac_glo.Tar_off.Her_sph.Gal_mol.Hol_lan"
1.25,"Dac_glo.Tar_off.Her_sph.Gal_mol.Car_hir"
1.25,"Dac_glo.Tar_off.Her_sph.Hol_lan.Car_hir"
1.25,"Dac_glo.Tar_off.Gal_mol.Hol_lan.Car_hir"
1.25,"Dac_glo.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Dac_glo.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Dac_glo.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Dac_glo.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Dac_glo.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Dac_glo.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Dac_glo.Lol_per.Ely_rep.Her_sph.Gal_mol"
1.25,"Dac_glo.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.25,"Dac_glo.Lol_per.Ely_rep.Her_sph.Car_hir"
1.25,"Dac_glo.Lol_per.Ely_rep.Gal_mol.Hol_lan"
1.25,"Dac_glo.Lol_per.Ely_rep.Gal_mol.Car_hir"
1.25,"Dac_glo.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.25,"Dac_glo.Lol_per.Her_sph.Gal_mol.Hol_lan"
1.25,"Dac_glo.Lol_per.Her_sph.Hol_lan.Car_hir"
1.25,"Dac_glo.Lol_per.Gal_mol.Hol_lan.Car_hir"
1.25,"Dac_glo.Tri_fla.Ely_rep.Her_sph.Gal_mol"
1.25,"Dac_glo.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.25,"Dac_glo.Tri_fla.Ely_rep.Gal_mol.Hol_lan"
1.25,"Dac_glo.Tri_fla.Her_sph.Gal_mol.Hol_lan"
1.25,"Dac_glo.Ely_rep.Her_sph.Gal_mol.Hol_lan"
1.25,"Dac_glo.Ely_rep.Her_sph.Gal_mol.Car_hir"
1.25,"Dac_glo.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.25,"Dac_glo.Ely_rep.Gal_mol.Hol_lan.Car_hir"
1.25,"Dac_glo.Her_sph.Gal_mol.Hol_lan.Car_hir"
1.25,"Tri_rep.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.25,"Tri_rep.Tar_off.Lol_per.Tri_fla.Her_sph"
1.25,"Tri_rep.Tar_off.Lol_per.Tri_fla.Gal_mol"
1.25,"Tri_rep.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.25,"Tri_rep.Tar_off.Lol_per.Ely_rep.Her_sph"
1.25,"Tri_rep.Tar_off.Lol_per.Ely_rep.Gal_mol"
1.25,"Tri_rep.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.25,"Tri_rep.Tar_off.Lol_per.Ely_rep.Car_hir"
1.25,"Tri_rep.Tar_off.Lol_per.Her_sph.Gal_mol"
1.25,"Tri_rep.Tar_off.Lol_per.Her_sph.Hol_lan"
1.25,"Tri_rep.Tar_off.Lol_per.Her_sph.Car_hir"
1.25,"Tri_rep.Tar_off.Lol_per.Gal_mol.Hol_lan"
1.25,"Tri_rep.Tar_off.Lol_per.Gal_mol.Car_hir"
1.25,"Tri_rep.Tar_off.Lol_per.Hol_lan.Car_hir"
1.25,"Tri_rep.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.25,"Tri_rep.Tar_off.Tri_fla.Ely_rep.Gal_mol"
1.25,"Tri_rep.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.25,"Tri_rep.Tar_off.Tri_fla.Her_sph.Gal_mol"
1.25,"Tri_rep.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.25,"Tri_rep.Tar_off.Tri_fla.Gal_mol.Hol_lan"
1.25,"Tri_rep.Tar_off.Tri_fla.Gal_mol.Car_hir"
1.25,"Tri_rep.Tar_off.Ely_rep.Her_sph.Gal_mol"
1.25,"Tri_rep.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.25,"Tri_rep.Tar_off.Ely_rep.Her_sph.Car_hir"
1.25,"Tri_rep.Tar_off.Ely_rep.Gal_mol.Hol_lan"
1.25,"Tri_rep.Tar_off.Ely_rep.Gal_mol.Car_hir"
1.25,"Tri_rep.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.25,"Tri_rep.Tar_off.Her_sph.Gal_mol.Hol_lan"
1.25,"Tri_rep.Tar_off.Her_sph.Gal_mol.Car_hir"
1.25,"Tri_rep.Tar_off.Her_sph.Hol_lan.Car_hir"
1.25,"Tri_rep.Tar_off.Gal_mol.Hol_lan.Car_hir"
1.25,"Tri_rep.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Tri_rep.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Tri_rep.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Tri_rep.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Tri_rep.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Tri_rep.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Tri_rep.Lol_per.Ely_rep.Her_sph.Gal_mol"
1.25,"Tri_rep.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.25,"Tri_rep.Lol_per.Ely_rep.Her_sph.Car_hir"
1.25,"Tri_rep.Lol_per.Ely_rep.Gal_mol.Hol_lan"
1.25,"Tri_rep.Lol_per.Ely_rep.Gal_mol.Car_hir"
1.25,"Tri_rep.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.25,"Tri_rep.Lol_per.Her_sph.Gal_mol.Hol_lan"
1.25,"Tri_rep.Lol_per.Her_sph.Hol_lan.Car_hir"
1.25,"Tri_rep.Lol_per.Gal_mol.Hol_lan.Car_hir"
1.25,"Tri_rep.Tri_fla.Ely_rep.Her_sph.Gal_mol"
1.25,"Tri_rep.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.25,"Tri_rep.Tri_fla.Ely_rep.Gal_mol.Hol_lan"
1.25,"Tri_rep.Tri_fla.Her_sph.Gal_mol.Hol_lan"
1.25,"Tri_rep.Ely_rep.Her_sph.Gal_mol.Hol_lan"
1.25,"Tri_rep.Ely_rep.Her_sph.Gal_mol.Car_hir"
1.25,"Tri_rep.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.25,"Tri_rep.Ely_rep.Gal_mol.Hol_lan.Car_hir"
1.25,"Tri_rep.Her_sph.Gal_mol.Hol_lan.Car_hir"
1.25,"Tar_off.Lol_per.Arr_ela.Tri_fla.Ely_rep"
1.25,"Tar_off.Lol_per.Arr_ela.Tri_fla.Her_sph"
1.25,"Tar_off.Lol_per.Arr_ela.Tri_fla.Gal_mol"
1.25,"Tar_off.Lol_per.Arr_ela.Tri_fla.Hol_lan"
1.25,"Tar_off.Lol_per.Arr_ela.Ely_rep.Her_sph"
1.25,"Tar_off.Lol_per.Arr_ela.Ely_rep.Gal_mol"
1.25,"Tar_off.Lol_per.Arr_ela.Ely_rep.Hol_lan"
1.25,"Tar_off.Lol_per.Arr_ela.Ely_rep.Car_hir"
1.25,"Tar_off.Lol_per.Arr_ela.Her_sph.Gal_mol"
1.25,"Tar_off.Lol_per.Arr_ela.Her_sph.Hol_lan"
1.25,"Tar_off.Lol_per.Arr_ela.Her_sph.Car_hir"
1.25,"Tar_off.Lol_per.Arr_ela.Gal_mol.Hol_lan"
1.25,"Tar_off.Lol_per.Arr_ela.Hol_lan.Car_hir"
1.25,"Tar_off.Lol_per.Fes_rub.Tri_fla.Ely_rep"
1.25,"Tar_off.Lol_per.Fes_rub.Tri_fla.Her_sph"
1.25,"Tar_off.Lol_per.Fes_rub.Tri_fla.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_rub.Tri_fla.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_rub.Ely_rep.Her_sph"
1.25,"Tar_off.Lol_per.Fes_rub.Ely_rep.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_rub.Ely_rep.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_rub.Ely_rep.Car_hir"
1.25,"Tar_off.Lol_per.Fes_rub.Her_sph.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_rub.Her_sph.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_rub.Her_sph.Car_hir"
1.25,"Tar_off.Lol_per.Fes_rub.Gal_mol.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_rub.Gal_mol.Car_hir"
1.25,"Tar_off.Lol_per.Fes_rub.Hol_lan.Car_hir"
1.25,"Tar_off.Lol_per.Fes_pra.Tri_fla.Ely_rep"
1.25,"Tar_off.Lol_per.Fes_pra.Tri_fla.Her_sph"
1.25,"Tar_off.Lol_per.Fes_pra.Tri_fla.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_pra.Tri_fla.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_pra.Ely_rep.Her_sph"
1.25,"Tar_off.Lol_per.Fes_pra.Ely_rep.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_pra.Ely_rep.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_pra.Ely_rep.Car_hir"
1.25,"Tar_off.Lol_per.Fes_pra.Her_sph.Gal_mol"
1.25,"Tar_off.Lol_per.Fes_pra.Her_sph.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_pra.Her_sph.Car_hir"
1.25,"Tar_off.Lol_per.Fes_pra.Gal_mol.Hol_lan"
1.25,"Tar_off.Lol_per.Fes_pra.Hol_lan.Car_hir"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Tri_pra"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Ran_rep"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Bro_ere"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Ran_acr"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Bro_hor"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Pla_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Ely_rep.Hel_pub"
1.25,"Tar_off.Lol_per.Tri_fla.Tri_pra.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Tri_pra.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Tri_pra.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_rep.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_rep.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_rep.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Bro_ere.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Bro_ere.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_acr.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_acr.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Ran_acr.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Bro_hor.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Bro_hor.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Bro_hor.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Pla_lan.Her_sph"
1.25,"Tar_off.Lol_per.Tri_fla.Pla_lan.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Pla_lan.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Her_sph.Gal_mol"
1.25,"Tar_off.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Her_sph.Hel_pub"
1.25,"Tar_off.Lol_per.Tri_fla.Gal_mol.Hol_lan"
1.25,"Tar_off.Lol_per.Tri_fla.Gal_mol.Hel_pub"
1.25,"Tar_off.Lol_per.Tri_fla.Gal_mol.Bra_pin"
1.25,"Tar_off.Lol_per.Tri_fla.Hol_lan.Hel_pub"
1.25,"Tar_off.Lol_per.Ely_rep.Tri_pra.Her_sph"
1.25,"Tar_off.Lol_per.Ely_rep.Tri_pra.Gal_mol"
1.25,"Tar_off.Lol_per.Ely_rep.Tri_pra.Hol_lan"
